Entity,Code,Year,Oil consumption - TWh
CIS (EI),,1987,3977.71
CIS (EI),,1988,39.537.275
CIS (EI),,1989,3.984.682
CIS (EI),,1990,40.037.087
CIS (EI),,1991,38.793.633
CIS (EI),,1992,35.969.937
CIS (EI),,1993,29.705.781
CIS (EI),,1994,25.731.904
CIS (EI),,1995,22.674.407
CIS (EI),,1996,19.909.973
CIS (EI),,1997,19.641.497
CIS (EI),,1998,18.836.406
CIS (EI),,1999,1891.02
CIS (EI),,2000,18.740.015
CIS (EI),,2001,18.858.698
CIS (EI),,2002,18.420.312
CIS (EI),,2003,19.191.287
CIS (EI),,2004,19.012.675
CIS (EI),,2005,19.036.329
CIS (EI),,2006,20.072.372
CIS (EI),,2007,20.105.662
CIS (EI),,2008,20.486.387
CIS (EI),,2009,19.549.729
CIS (EI),,2010,20.108.761
CIS (EI),,2011,21.907.307
CIS (EI),,2012,22.829.617
CIS (EI),,2013,22.647.751
CIS (EI),,2014,23.582.651
CIS (EI),,2015,22.725.479
CIS (EI),,2016,23.245.564
CIS (EI),,2017,23.194.155
CIS (EI),,2018,23.820.115
CIS (EI),,2019,24.178.606
CIS (EI),,2020,2.307.876
CIS (EI),,2021,24.322.095
CIS (EI),,2022,25.267.102
Canada,CAN,1965,64.281.793
Canada,CAN,1966,6.772.622
Canada,CAN,1967,7.231.062
Canada,CAN,1968,7.697.931
Canada,CAN,1969,8.015.453
Canada,CAN,1970,85.480.023
Canada,CAN,1971,87.785.034
Canada,CAN,1972,9.243.328
Canada,CAN,1973,10.096.328
Canada,CAN,1974,1.027.002
Canada,CAN,1975,10.132.218
Canada,CAN,1976,10.378.885
Canada,CAN,1977,10.460.139
Canada,CAN,1978,10.796.921
Canada,CAN,1979,11.215.848
Canada,CAN,1980,11.016.031
Canada,CAN,1981,10.433.728
Canada,CAN,1982,94.726.935
Canada,CAN,1983,8.906.957
Canada,CAN,1984,89.910.645
Canada,CAN,1985,90.302.344
Canada,CAN,1986,92.306.506
Canada,CAN,1987,9.526.294
Canada,CAN,1988,10.027.983
Canada,CAN,1989,10.418.708
Canada,CAN,1990,96.280.804
Canada,CAN,1991,9.126.727
Canada,CAN,1992,9.364.967
Canada,CAN,1993,94.857.947
Canada,CAN,1994,968.858
Canada,CAN,1995,101.664.703
Canada,CAN,1996,10.417.711
Canada,CAN,1997,10.736.844
Canada,CAN,1998,10.944.218
Canada,CAN,1999,11.155.518
Canada,CAN,2000,11.091.815
Canada,CAN,2001,1.140.463
Canada,CAN,2002,1.183.052
Canada,CAN,2003,12.271.874
Canada,CAN,2004,12.809.209
Canada,CAN,2005,12.456.702
Canada,CAN,2006,12.564.135
Canada,CAN,2007,12.901.234
Canada,CAN,2008,12.452.123
Canada,CAN,2009,12.146.228
Canada,CAN,2010,12.664.891
Canada,CAN,2011,12.681.564
Canada,CAN,2012,12.854.945
Canada,CAN,2013,12.777.136
Canada,CAN,2014,12.746.562
Canada,CAN,2015,12.779.789
Canada,CAN,2016,12.735.061
Canada,CAN,2017,12.605.651
Canada,CAN,2018,13.006.892
Canada,CAN,2019,12.972.765
Canada,CAN,2020,11.030.295
Canada,CAN,2021,11.425.413
Canada,CAN,2022,11.852.417
Central America (EI),,1965,39.865.334
Central America (EI),,1966,41.064.636
Central America (EI),,1967,42.675.953
Central America (EI),,1968,4.401.643
Central America (EI),,1969,45.739.628
Central America (EI),,1970,4.750.745
Central America (EI),,1971,49.296.165
Central America (EI),,1972,52.135.757
Central America (EI),,1973,57.411.846
Central America (EI),,1974,60.821.976
Central America (EI),,1975,6.803.287
Central America (EI),,1976,7.118.626
Central America (EI),,1977,7.600.574
Central America (EI),,1978,7.701.529
Central America (EI),,1979,77.780.716
Central America (EI),,1980,7.257.431
Central America (EI),,1981,7.022.113
Central America (EI),,1982,70.169.014
Central America (EI),,1983,6.911.781
Central America (EI),,1984,7.041.047
Central America (EI),,1985,71.702.484
Central America (EI),,1986,7.142.042
Central America (EI),,1987,7.677.368
Central America (EI),,1988,7.458.537
Central America (EI),,1989,7.788.275
Central America (EI),,1990,80.388.954
Central America (EI),,1991,87.677.605
Central America (EI),,1992,9.970.166
Central America (EI),,1993,10.646.472
Central America (EI),,1994,11.651.128
Central America (EI),,1995,12.907.954
Central America (EI),,1996,12.604.053
Central America (EI),,1997,13.665.079
Central America (EI),,1998,15.664.502
Central America (EI),,1999,15.450.114
Central America (EI),,2000,15.779.666
Central America (EI),,2001,16.896.933
Central America (EI),,2002,17.053.511
Central America (EI),,2003,17.795.317
Central America (EI),,2004,1.831.226
Central America (EI),,2005,18.192.192
Central America (EI),,2006,19.247.893
Central America (EI),,2007,202.092
Central America (EI),,2008,20.435.242
Central America (EI),,2009,20.219.244
Central America (EI),,2010,20.470.224
Central America (EI),,2011,20.994.048
Central America (EI),,2012,21.370.235
Central America (EI),,2013,2.156.205
Central America (EI),,2014,22.190.546
Central America (EI),,2015,24.412.624
Central America (EI),,2016,25.362.276
Central America (EI),,2017,26.102.768
Central America (EI),,2018,2.581.299
Central America (EI),,2019,28.001.355
Central America (EI),,2020,23.830.414
Central America (EI),,2021,27.137.762
Central America (EI),,2022,28.888.174
Chile,CHL,1965,41.014.145
Chile,CHL,1966,4.494.295
Chile,CHL,1967,46.931.915
Chile,CHL,1968,49.473.732
Chile,CHL,1969,5.270.953
Chile,CHL,1970,5.566.466
Chile,CHL,1971,61.719.658
Chile,CHL,1972,63.947.697
Chile,CHL,1973,61.419.964
Chile,CHL,1974,59.826.385
Chile,CHL,1975,52.450.928
Chile,CHL,1976,5.449.116
Chile,CHL,1977,56.657.036
Chile,CHL,1978,6.019.117
Chile,CHL,1979,6.290.213
Chile,CHL,1980,63.652.122
Chile,CHL,1981,63.548.195
Chile,CHL,1982,58.228.638
Chile,CHL,1983,57.603.676
Chile,CHL,1984,56.838.863
Chile,CHL,1985,5.499.356
Chile,CHL,1986,58.100.857
Chile,CHL,1987,60.680.458
Chile,CHL,1988,6.706.808
Chile,CHL,1989,7.509.224
Chile,CHL,1990,7.935.556
Chile,CHL,1991,8.848.297
Chile,CHL,1992,9.584.964
Chile,CHL,1993,104.486.534
Chile,CHL,1994,1.122.142
Chile,CHL,1995,12.335.619
Chile,CHL,1996,1.309.829
Chile,CHL,1997,14.088.297
Chile,CHL,1998,1.440.185
Chile,CHL,1999,14.566.054
Chile,CHL,2000,13.907.541
Chile,CHL,2001,13.544.452
Chile,CHL,2002,13.769.225
Chile,CHL,2003,13.651.785
Chile,CHL,2004,1.505.013
Chile,CHL,2005,1.552.119
Chile,CHL,2006,16.048.915
Chile,CHL,2007,20.030.362
Chile,CHL,2008,2.110.859
Chile,CHL,2009,19.859.944
Chile,CHL,2010,18.212.952
Chile,CHL,2011,18.907.631
Chile,CHL,2012,19.613.606
Chile,CHL,2013,1.950.727
Chile,CHL,2014,1.934.745
Chile,CHL,2015,19.019.441
Chile,CHL,2016,2.009.175
Chile,CHL,2017,20.400.137
Chile,CHL,2018,2.113.997
Chile,CHL,2019,21.055.196
Chile,CHL,2020,19.255.574
Chile,CHL,2021,21.137.491
Chile,CHL,2022,22.137.302
China,CHN,1965,12.906.253
China,CHN,1966,1.657.999
China,CHN,1967,16.369.284
China,CHN,1968,17.903.456
China,CHN,1969,24.004.433
China,CHN,1970,33.204.553
China,CHN,1971,45.157.767
China,CHN,1972,5.196.965
China,CHN,1973,6.339.831
China,CHN,1974,729.073
China,CHN,1975,80.407.825
China,CHN,1976,9.191.864
China,CHN,1977,9.710.417
China,CHN,1978,10.766.368
China,CHN,1979,10.792.994
China,CHN,1980,9.725.329
China,CHN,1981,92.153.076
China,CHN,1982,9.117.529
China,CHN,1983,93.009.924
China,CHN,1984,96.489.026
China,CHN,1985,101.060.034
China,CHN,1986,10.744.205
China,CHN,1987,11.422.338
China,CHN,1988,1.229.358
China,CHN,1989,12.877.268
China,CHN,1990,12.745.724
China,CHN,1991,13.791.438
China,CHN,1992,14.959.119
China,CHN,1993,16.637.761
China,CHN,1994,16.906.384
China,CHN,1995,18.256.307
China,CHN,1996,20.230.286
China,CHN,1997,22.215.454
China,CHN,1998,22.875.908
China,CHN,1999,24.372.446
China,CHN,2000,26.268.958
China,CHN,2001,2.683.249
China,CHN,2002,2.895.598
China,CHN,2003,32.347.622
China,CHN,2004,3.777.772
China,CHN,2005,3.838.487
China,CHN,2006,4.116.769
China,CHN,2007,43.135.674
China,CHN,2008,4.408.092
China,CHN,2009,45.802.983
China,CHN,2010,5214.49
China,CHN,2011,53.907.334
China,CHN,2012,56.542.993
China,CHN,2013,59.074.697
China,CHN,2014,61.425.166
China,CHN,2015,66.098.955
China,CHN,2016,6.823.578
China,CHN,2017,7.183.172
China,CHN,2018,75.346.616
China,CHN,2019,79.151.772
China,CHN,2020,79.844.526
China,CHN,2021,8.200.554
China,CHN,2022,78.215.244
Colombia,COL,1965,5.481.988
Colombia,COL,1966,6.552.585
Colombia,COL,1967,6.562.976
Colombia,COL,1968,70.640.076
Colombia,COL,1969,67.855.446
Colombia,COL,1970,76.955.696
Colombia,COL,1971,7.972.807
Colombia,COL,1972,9.419.158
Colombia,COL,1973,8.637.415
Colombia,COL,1974,9.557.915
Colombia,COL,1975,8.372.641
Colombia,COL,1976,8.836.318
Colombia,COL,1977,9.042.546
Colombia,COL,1978,8.924.454
Colombia,COL,1979,9.073.787
Colombia,COL,1980,90.631.485
Colombia,COL,1981,9.113.236
Colombia,COL,1982,9.020.119
Colombia,COL,1983,9.380.195
Colombia,COL,1984,9.014.155
Colombia,COL,1985,9.212.477
Colombia,COL,1986,9.389.373
Colombia,COL,1987,9.994.208
Colombia,COL,1988,10.476.108
Colombia,COL,1989,10.760.375
Colombia,COL,1990,11.430.004
Colombia,COL,1991,1.143.731
Colombia,COL,1992,124.484.375
Colombia,COL,1993,12.817.462
Colombia,COL,1994,13.427.097
Colombia,COL,1995,14.416.035
Colombia,COL,1996,15.302.666
Colombia,COL,1997,15.227.386
Colombia,COL,1998,15.126.253
Colombia,COL,1999,1.355.822
Colombia,COL,2000,13.267.795
Colombia,COL,2001,13.199.512
Colombia,COL,2002,13.075.986
Colombia,COL,2003,13.062.411
Colombia,COL,2004,14.136.633
Colombia,COL,2005,14.003.333
Colombia,COL,2006,1.495.254
Colombia,COL,2007,1.530.895
Colombia,COL,2008,15.089.616
Colombia,COL,2009,15.137.347
Colombia,COL,2010,15.977.957
Colombia,COL,2011,1.685.069
Colombia,COL,2012,18.010.788
Colombia,COL,2013,18.860.779
Colombia,COL,2014,19.976.581
Colombia,COL,2015,1.791.918
Colombia,COL,2016,2.207.487
Colombia,COL,2017,21.645.381
Colombia,COL,2018,21.965.404
Colombia,COL,2019,21.941.248
Colombia,COL,2020,18.517.624
Colombia,COL,2021,23.847.368
Colombia,COL,2022,26.699.402
Croatia,HRV,1990,54.275.616
Croatia,HRV,1991,38.496.254
Croatia,HRV,1992,38.496.254
Croatia,HRV,1993,406.735
Croatia,HRV,1994,4.196.201
Croatia,HRV,1995,46.489.468
Croatia,HRV,1996,4.409.095
Croatia,HRV,1997,4.708.819
Croatia,HRV,1998,5.307.453
Croatia,HRV,1999,52.552.788
Croatia,HRV,2000,4.674.931
Croatia,HRV,2001,47.907.486
Croatia,HRV,2002,5.018.211
Croatia,HRV,2003,55.533.672
Croatia,HRV,2004,52.103.424
Croatia,HRV,2005,53.632.507
Croatia,HRV,2006,54.472.054
Croatia,HRV,2007,55.770.203
Croatia,HRV,2008,52.884.552
Croatia,HRV,2009,5.164.974
Croatia,HRV,2010,43.887.875
Croatia,HRV,2011,41.734.562
Croatia,HRV,2012,37.400.105
Croatia,HRV,2013,3.597.752
Croatia,HRV,2014,3.766.257
Croatia,HRV,2015,39.127.132
Croatia,HRV,2016,39.293.175
Croatia,HRV,2017,4.200.155
Croatia,HRV,2018,40.695.423
Croatia,HRV,2019,39.723.515
Croatia,HRV,2020,34.046.947
Croatia,HRV,2021,35.994.972
Croatia,HRV,2022,39.967.175
Cyprus,CYP,1965,468.025
Cyprus,CYP,1966,5.338.632
Cyprus,CYP,1967,57.872.543
Cyprus,CYP,1968,64.272.513
Cyprus,CYP,1969,75.897.937
Cyprus,CYP,1970,8.004.829
Cyprus,CYP,1971,9.548.513
Cyprus,CYP,1972,10.737.023
Cyprus,CYP,1973,1.151.917
Cyprus,CYP,1974,10.213.084
Cyprus,CYP,1975,853.023
Cyprus,CYP,1976,8.673.059
Cyprus,CYP,1977,9.796.984
Cyprus,CYP,1978,10.044.485
Cyprus,CYP,1979,10.192.833
Cyprus,CYP,1980,10.278.665
Cyprus,CYP,1981,9.856.194
Cyprus,CYP,1982,11.813.791
Cyprus,CYP,1983,12.430.679
Cyprus,CYP,1984,12.612.489
Cyprus,CYP,1985,12.483.789
Cyprus,CYP,1986,13.480.528
Cyprus,CYP,1987,15.873.595
Cyprus,CYP,1988,16.996.016
Cyprus,CYP,1989,17.556.082
Cyprus,CYP,1990,18.565.105
Cyprus,CYP,1991,18.988.806
Cyprus,CYP,1992,21.831.388
Cyprus,CYP,1993,22.876.078
Cyprus,CYP,1994,2.261.588
Cyprus,CYP,1995,23.986.261
Cyprus,CYP,1996,24.441.818
Cyprus,CYP,1997,24.967.741
Cyprus,CYP,1998,27.283.785
Cyprus,CYP,1999,28.601.559
Cyprus,CYP,2000,29.842.424
Cyprus,CYP,2001,29.993.261
Cyprus,CYP,2002,29.674.215
Cyprus,CYP,2003,3.157.658
Cyprus,CYP,2004,30.714.468
Cyprus,CYP,2005,34.478.428
Cyprus,CYP,2006,34.056.618
Cyprus,CYP,2007,34.647.247
Cyprus,CYP,2008,35.382.412
Cyprus,CYP,2009,345.923
Cyprus,CYP,2010,33.503.963
Cyprus,CYP,2011,32.946.396
Cyprus,CYP,2012,30.689.983
Cyprus,CYP,2013,27.186.855
Cyprus,CYP,2014,2.726.966
Cyprus,CYP,2015,27.930.634
Cyprus,CYP,2016,30.465.368
Cyprus,CYP,2017,31.275.581
Cyprus,CYP,2018,30.944.674
Cyprus,CYP,2019,30.785.168
Cyprus,CYP,2020,26.229.921
Cyprus,CYP,2021,27.052.002
Cyprus,CYP,2022,28.720.387
Czechia,CZE,1965,47.046.886
Czechia,CZE,1966,5.194.198
Czechia,CZE,1967,5.779.913
Czechia,CZE,1968,6.384.015
Czechia,CZE,1969,68.492.935
Czechia,CZE,1970,8.232.865
Czechia,CZE,1971,906.397
Czechia,CZE,1972,9.917.102
Czechia,CZE,1973,1.114.943
Czechia,CZE,1974,1.143.211
Czechia,CZE,1975,12.614.466
Czechia,CZE,1976,13.333.147
Czechia,CZE,1977,13.949.129
Czechia,CZE,1978,14.435.347
Czechia,CZE,1979,14.670.984
Czechia,CZE,1980,13.644.553
Czechia,CZE,1981,13.455.255
Czechia,CZE,1982,12.324.367
Czechia,CZE,1983,12.067.317
Czechia,CZE,1984,12.827.827
Czechia,CZE,1985,12.586.781
Czechia,CZE,1986,12.088.828
Czechia,CZE,1987,12.137.409
Czechia,CZE,1988,11.666.191
Czechia,CZE,1989,111.416.664
Czechia,CZE,1990,10.062.564
Czechia,CZE,1991,8.419.088
Czechia,CZE,1992,8.068.122
Czechia,CZE,1993,8.168.363
Czechia,CZE,1994,8.447.287
Czechia,CZE,1995,9.519.518
Czechia,CZE,1996,9.964.469
Czechia,CZE,1997,950.233
Czechia,CZE,1998,9.808.545
Czechia,CZE,1999,9.763.967
Czechia,CZE,2000,94.429.085
Czechia,CZE,2001,9.991.982
Czechia,CZE,2002,9.675.073
Czechia,CZE,2003,10.353.131
Czechia,CZE,2004,11.408.501
Czechia,CZE,2005,119.157.104
Czechia,CZE,2006,117.510.414
Czechia,CZE,2007,11.669.226
Czechia,CZE,2008,117.231.865
Czechia,CZE,2009,11.317.898
Czechia,CZE,2010,10.687.343
Czechia,CZE,2011,10.828.204
Czechia,CZE,2012,10.693.589
Czechia,CZE,2013,10.203.872
Czechia,CZE,2014,10.797.657
Czechia,CZE,2015,10.487.653
Czechia,CZE,2016,9.847.254
Czechia,CZE,2017,11.529.597
Czechia,CZE,2018,116.113.846
Czechia,CZE,2019,11.760.352
Czechia,CZE,2020,10.248.443
Czechia,CZE,2021,11.296.381
Czechia,CZE,2022,11.483.884
Denmark,DNK,1965,12.312.544
Denmark,DNK,1966,1.402.377
Denmark,DNK,1967,14.831.645
Denmark,DNK,1968,16.121.199
Denmark,DNK,1969,19.382.655
Denmark,DNK,1970,21.559.958
Denmark,DNK,1971,21.284.607
Denmark,DNK,1972,22.519.148
Denmark,DNK,1973,20.822.063
Denmark,DNK,1974,18.851.405
Denmark,DNK,1975,1.863.196
Denmark,DNK,1976,19.824.033
Denmark,DNK,1977,19.798.227
Denmark,DNK,1978,19.752.115
Denmark,DNK,1979,18.893.774
Denmark,DNK,1980,16.133.125
Denmark,DNK,1981,15.196.733
Denmark,DNK,1982,1.309.179
Denmark,DNK,1983,12.385.265
Denmark,DNK,1984,12.243.611
Denmark,DNK,1985,12.617.741
Denmark,DNK,1986,12.451.119
Denmark,DNK,1987,11.468.499
Denmark,DNK,1988,11.399.847
Denmark,DNK,1989,10.976.311
Denmark,DNK,1990,10.752.145
Denmark,DNK,1991,10.908.682
Denmark,DNK,1992,10.811.384
Denmark,DNK,1993,11.318.888
Denmark,DNK,1994,12.041.808
Denmark,DNK,1995,12.537.967
Denmark,DNK,1996,13.606.866
Denmark,DNK,1997,13.127.933
Denmark,DNK,1998,12.699.976
Denmark,DNK,1999,126.042.534
Denmark,DNK,2000,122.534.676
Denmark,DNK,2001,11.752.588
Denmark,DNK,2002,113.733.505
Denmark,DNK,2003,109.988.304
Denmark,DNK,2004,10.804.399
Denmark,DNK,2005,10.339.927
Denmark,DNK,2006,10.654.708
Denmark,DNK,2007,10.656.479
Denmark,DNK,2008,10.160.297
Denmark,DNK,2009,9.240.722
Denmark,DNK,2010,93.889.694
Denmark,DNK,2011,9.032.733
Denmark,DNK,2012,8.377.038
Denmark,DNK,2013,83.788.956
Denmark,DNK,2014,8.383.874
Denmark,DNK,2015,84.774.925
Denmark,DNK,2016,85.293.076
Denmark,DNK,2017,843.533
Denmark,DNK,2018,8.559.383
Denmark,DNK,2019,85.663.536
Denmark,DNK,2020,7.073.286
Denmark,DNK,2021,7.578.688
Denmark,DNK,2022,78.893.745
Eastern Africa (EI),,1965,7.022.648
Eastern Africa (EI),,1966,7.355.622
Eastern Africa (EI),,1967,7.833.671
Eastern Africa (EI),,1968,8.084.091
Eastern Africa (EI),,1969,8.904.959
Eastern Africa (EI),,1970,927.437
Eastern Africa (EI),,1971,10.000.312
Eastern Africa (EI),,1972,101.559.296
Eastern Africa (EI),,1973,10.713.933
Eastern Africa (EI),,1974,10.791.935
Eastern Africa (EI),,1975,10.442.008
Eastern Africa (EI),,1976,105.905.106
Eastern Africa (EI),,1977,10.734.151
Eastern Africa (EI),,1978,10.590.353
Eastern Africa (EI),,1979,10.710.665
Eastern Africa (EI),,1980,11.047.335
Eastern Africa (EI),,1981,107.148.285
Eastern Africa (EI),,1982,10.213.359
Eastern Africa (EI),,1983,106.307.335
Eastern Africa (EI),,1984,10.532.352
Eastern Africa (EI),,1985,110.937.485
Eastern Africa (EI),,1986,11.099.896
Eastern Africa (EI),,1987,1.120.945
Eastern Africa (EI),,1988,12.269.562
Eastern Africa (EI),,1989,12.412.233
Eastern Africa (EI),,1990,12.538.119
Eastern Africa (EI),,1991,12.358.143
Eastern Africa (EI),,1992,12.501.539
Eastern Africa (EI),,1993,13.105.748
Eastern Africa (EI),,1994,1.357.194
Eastern Africa (EI),,1995,13.877.872
Eastern Africa (EI),,1996,13.996.666
Eastern Africa (EI),,1997,14.726.135
Eastern Africa (EI),,1998,14.866.797
Eastern Africa (EI),,1999,15.768.867
Eastern Africa (EI),,2000,15.240.059
Eastern Africa (EI),,2001,16.360.634
Eastern Africa (EI),,2002,16.169.008
Eastern Africa (EI),,2003,16.888.254
Eastern Africa (EI),,2004,17.989.354
Eastern Africa (EI),,2005,19.231.384
Eastern Africa (EI),,2006,20.464.723
Eastern Africa (EI),,2007,21.264.943
Eastern Africa (EI),,2008,21.832.446
Eastern Africa (EI),,2009,23.150.458
Eastern Africa (EI),,2010,24.029.771
Eastern Africa (EI),,2011,25.041.661
Eastern Africa (EI),,2012,26.903.076
Eastern Africa (EI),,2013,28.335.178
Eastern Africa (EI),,2014,29.534.784
Eastern Africa (EI),,2015,3.227.714
Eastern Africa (EI),,2016,3.322.056
Eastern Africa (EI),,2017,35.539.264
Eastern Africa (EI),,2018,3.655.955
Eastern Africa (EI),,2019,37.387.134
Eastern Africa (EI),,2020,34.172.626
Eastern Africa (EI),,2021,37.294.257
Eastern Africa (EI),,2022,380.395
Ecuador,ECU,1965,79.206.376
Ecuador,ECU,1966,826.975
Ecuador,ECU,1967,8.931.146
Ecuador,ECU,1968,10.672.142
Ecuador,ECU,1969,11.293.051
Ecuador,ECU,1970,12.877.645
Ecuador,ECU,1971,14.232.479
Ecuador,ECU,1972,14.631.551
Ecuador,ECU,1973,16.284.168
Ecuador,ECU,1974,18.546.286
Ecuador,ECU,1975,18.147.562
Ecuador,ECU,1976,2.050.994
Ecuador,ECU,1977,25.594.435
Ecuador,ECU,1978,26.172.731
Ecuador,ECU,1979,27.873.514
Ecuador,ECU,1980,3.575.117
Ecuador,ECU,1981,3.996.072
Ecuador,ECU,1982,4.364.244
Ecuador,ECU,1983,39.982.136
Ecuador,ECU,1984,40.184.883
Ecuador,ECU,1985,49.411.514
Ecuador,ECU,1986,50.193.222
Ecuador,ECU,1987,50.630.726
Ecuador,ECU,1988,59.788.826
Ecuador,ECU,1989,62.205.303
Ecuador,ECU,1990,6.361.657
Ecuador,ECU,1991,7.121.293
Ecuador,ECU,1992,7.104.642
Ecuador,ECU,1993,71.340.126
Ecuador,ECU,1994,7.755.587
Ecuador,ECU,1995,7.632.141
Ecuador,ECU,1996,8.572.029
Ecuador,ECU,1997,97.765
Ecuador,ECU,1998,9.840.975
Ecuador,ECU,1999,85.996.635
Ecuador,ECU,2000,7.833.835
Ecuador,ECU,2001,8.136.386
Ecuador,ECU,2002,80.800.606
Ecuador,ECU,2003,82.590.965
Ecuador,ECU,2004,8.728.777
Ecuador,ECU,2005,9.514.137
Ecuador,ECU,2006,100.837.296
Ecuador,ECU,2007,10.250.297
Ecuador,ECU,2008,10.560.009
Ecuador,ECU,2009,107.393.166
Ecuador,ECU,2010,124.126.724
Ecuador,ECU,2011,127.295.494
Ecuador,ECU,2012,13.177.362
Ecuador,ECU,2013,13.962.585
Ecuador,ECU,2014,14.706.836
Ecuador,ECU,2015,14.266.006
Ecuador,ECU,2016,13.404.097
Ecuador,ECU,2017,13.087.363
Ecuador,ECU,2018,14.170.032
Ecuador,ECU,2019,13.731.258
Ecuador,ECU,2020,1.108.317
Ecuador,ECU,2021,13.717.268
Ecuador,ECU,2022,14.651.048
Egypt,EGY,1965,8.139.379
Egypt,EGY,1966,8.733.999
Egypt,EGY,1967,7.132.263
Egypt,EGY,1968,74.599.754
Egypt,EGY,1969,55.378.662
Egypt,EGY,1970,7.166.592
Egypt,EGY,1971,740.778
Egypt,EGY,1972,8.465.238
Egypt,EGY,1973,79.572.014
Egypt,EGY,1974,8.776.041
Egypt,EGY,1975,9.701.281
Egypt,EGY,1976,11.473.853
Egypt,EGY,1977,122.636.055
Egypt,EGY,1978,126.698.044
Egypt,EGY,1979,13.893.947
Egypt,EGY,1980,15.529.254
Egypt,EGY,1981,1.791.586
Egypt,EGY,1982,20.374.937
Egypt,EGY,1983,22.357.405
Egypt,EGY,1984,24.174.294
Egypt,EGY,1985,245.688
Egypt,EGY,1986,24.640.952
Egypt,EGY,1987,2.604.517
Egypt,EGY,1988,2.590.959
Egypt,EGY,1989,26.861.252
Egypt,EGY,1990,27.539.038
Egypt,EGY,1991,27.062.952
Egypt,EGY,1992,2.598.219
Egypt,EGY,1993,24.319.084
Egypt,EGY,1994,25.393.777
Egypt,EGY,1995,27.537.674
Egypt,EGY,1996,2.910.964
Egypt,EGY,1997,30.732.626
Egypt,EGY,1998,32.341.177
Egypt,EGY,1999,3.308.606
Egypt,EGY,2000,32.375.937
Egypt,EGY,2001,30.573.434
Egypt,EGY,2002,3.041.684
Egypt,EGY,2003,31.187.805
Egypt,EGY,2004,32.839.752
Egypt,EGY,2005,34.770.404
Egypt,EGY,2006,3.373.307
Egypt,EGY,2007,36.428.705
Egypt,EGY,2008,38.561.722
Egypt,EGY,2009,4.036.607
Egypt,EGY,2010,4.155.942
Egypt,EGY,2011,41.472.696
Egypt,EGY,2012,42.353.558
Egypt,EGY,2013,42.820.206
Egypt,EGY,2014,4.492.033
Egypt,EGY,2015,4.601.491
Egypt,EGY,2016,47.550.006
Egypt,EGY,2017,4.513.589
Egypt,EGY,2018,4.022.581
Egypt,EGY,2019,38.019.745
Egypt,EGY,2020,32.734.332
Egypt,EGY,2021,35.266.434
Egypt,EGY,2022,4.212.479
Estonia,EST,1985,40.446.075
Estonia,EST,1986,4.001.098
Estonia,EST,1987,40.409.798
Estonia,EST,1988,407.583
Estonia,EST,1989,42.034.187
Estonia,EST,1990,41.343.212
Estonia,EST,1991,36.420.708
Estonia,EST,1992,19.574.043
Estonia,EST,1993,20.748.428
Estonia,EST,1994,18.914.959
Estonia,EST,1995,14.864.138
Estonia,EST,1996,16.087.318
Estonia,EST,1997,1.579.654
Estonia,EST,1998,15.860.497
Estonia,EST,1999,14.814.796
Estonia,EST,2000,13.329.059
Estonia,EST,2001,15.416.941
Estonia,EST,2002,17.262.798
Estonia,EST,2003,16.203.379
Estonia,EST,2004,16.443.972
Estonia,EST,2005,16.752.337
Estonia,EST,2006,17.505.255
Estonia,EST,2007,18.683.674
Estonia,EST,2008,17.789.972
Estonia,EST,2009,15.987.167
Estonia,EST,2010,16.479.925
Estonia,EST,2011,16.066.843
Estonia,EST,2012,19.049.244
Estonia,EST,2013,18.806.301
Estonia,EST,2014,17.413.538
Estonia,EST,2015,17.381.447
Estonia,EST,2016,1.695.469
Estonia,EST,2017,17.695.034
Estonia,EST,2018,1.747.478
Estonia,EST,2019,155.887.375
Estonia,EST,2020,16.428.133
Estonia,EST,2021,15.857.038
Estonia,EST,2022,14.606.459
Europe,,1965,6.933.232
Europe,,1966,7.552.965
Europe,,1967,8.203.042
Europe,,1968,8.936.249
Europe,,1969,9.826.869
Europe,,1970,10.877.038
Europe,,1971,11.434.073
Europe,,1972,122.752.705
Europe,,1973,13.148.835
Europe,,1974,12.937.709
Europe,,1975,12798.23
Europe,,1976,13.493.773
Europe,,1977,13.559.638
Europe,,1978,14.288.755
Europe,,1979,14.616.532
Europe,,1980,14.167.721
Europe,,1981,13.576.338
Europe,,1982,13.103.451
Europe,,1983,12.790.341
Europe,,1984,12839.5
Europe,,1985,12.087.632
Europe,,1986,12.438.036
Europe,,1987,12.472.559
Europe,,1988,12.468.502
Europe,,1989,12.485.897
Europe,,1990,12.606.875
Europe,,1991,12449.92
Europe,,1992,11.977.388
Europe,,1993,11.209.041
Europe,,1994,10.880.675
Europe,,1995,10.737.558
Europe,,1996,10.569.711
Europe,,1997,10.622.526
Europe,,1998,10.737.499
Europe,,1999,10.626.859
Europe,,2000,10.467.451
Europe,,2001,10.661.939
Europe,,2002,10.550.113
Europe,,2003,106.619.375
Europe,,2004,10.721.833
Europe,,2005,10.779.154
Europe,,2006,10.882.642
Europe,,2007,10.670.521
Europe,,2008,10.621.997
Europe,,2009,10.096.927
Europe,,2010,10.080.818
Europe,,2011,9.969.297
Europe,,2012,97.585.625
Europe,,2013,9.549.432
Europe,,2014,9.486.608
Europe,,2015,9.529.164
Europe,,2016,9.710.717
Europe,,2017,9853.43
Europe,,2018,9.870.683
Europe,,2019,9875.64
Europe,,2020,8.736.262
Europe,,2021,9.133.979
